Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL)
14175.0,4.5349,3.2342,0.0000
14176.0,4.5362,3.2346,0.0000
14177.0,4.5374,3.2351,0.0000
14178.0,4.5387,3.2355,0.0000
14179.0,4.5399,3.2359,0.0000
14180.0,4.5412,3.2364,0.0000
14181.0,4.5425,3.2368,0.0000
14182.0,4.5437,3.2373,0.0000
14183.0,4.5450,3.2377,0.0000
14184.0,4.5462,3.2382,0.0000
14185.0,4.5475,3.2386,0.0000
14186.0,4.5488,3.2390,0.0000
14187.0,4.5500,3.2395,0.0000
14188.0,4.5513,3.2399,0.0000
14189.0,4.5526,3.2404,0.0000
14190.0,4.5538,3.2408,0.0000
14191.0,4.5551,3.2413,0.0000
14192.0,4.5564,3.2417,0.0000
14193.0,4.5576,3.2422,0.0000
14194.0,4.5589,3.2426,0.0000
14195.0,4.5602,3.2431,0.0000
14196.0,4.5614,3.2435,0.0000
14197.0,4.5627,3.2440,0.0000
14198.0,4.5640,3.2444,0.0000
14199.0,4.5652,3.2448,0.0000
14200.0,4.5665,3.2453,0.0000
14201.0,4.5678,3.2457,0.0000
14202.0,4.5690,3.2462,0.0000
14203.0,4.5703,3.2466,0.0000
14204.0,4.5716,3.2471,0.0000
14205.0,4.5728,3.2475,0.0000
14206.0,4.5741,3.2480,0.0000
14207.0,4.5754,3.2484,0.0000
14208.0,4.5767,3.2489,0.0000
14209.0,4.5779,3.2493,0.0000
14210.0,4.5792,3.2498,0.0000
14211.0,4.5805,3.2502,0.0000
14212.0,4.5817,3.2507,0.0000
14213.0,4.5830,3.2511,0.0000
14214.0,4.5843,3.2516,0.0000
14215.0,4.5856,3.2520,0.0000
14216.0,4.5868,3.2525,0.0000
14217.0,4.5881,3.2529,0.0000
14218.0,4.5894,3.2534,0.0000
14219.0,4.5907,3.2538,0.0000
14220.0,4.5919,3.2543,0.0000
14221.0,4.5932,3.2548,0.0000
14222.0,4.5945,3.2552,0.0000
14223.0,4.5958,3.2557,0.0000
14224.0,4.5970,3.2561,0.0000
14225.0,4.5983,3.2566,0.0000
14226.0,4.5996,3.2570,0.0000
14227.0,4.6009,3.2575,0.0000
14228.0,4.6021,3.2579,0.0000
14229.0,4.6034,3.2584,0.0000
14230.0,4.6047,3.2588,0.0000
14231.0,4.6060,3.2593,0.0000
14232.0,4.6073,3.2598,0.0000
14233.0,4.6085,3.2602,0.0000
14234.0,4.6098,3.2607,0.0000
14235.0,4.6111,3.2611,0.0000
14236.0,4.6124,3.2616,0.0000
14237.0,4.6137,3.2620,0.0000
14238.0,4.6149,3.2625,0.0000
14239.0,4.6162,3.2630,0.0000
14240.0,4.6175,3.2634,0.0000
14241.0,4.6188,3.2639,0.0000
14242.0,4.6201,3.2643,0.0000
14243.0,4.6214,3.2648,0.0000
14244.0,4.6226,3.2652,0.0000
14245.0,4.6239,3.2657,0.0000
14246.0,4.6252,3.2662,0.0000
14247.0,4.6265,3.2666,0.0000
14248.0,4.6278,3.2671,0.0000
14249.0,4.6291,3.2675,0.0000
14250.0,4.6304,3.2680,0.0000
14251.0,4.6316,3.2685,0.0000
14252.0,4.6329,3.2689,0.0000
14253.0,4.6342,3.2694,0.0000
14254.0,4.6355,3.2698,0.0000
14255.0,4.6368,3.2703,0.0000
14256.0,4.6381,3.2708,0.0000
14257.0,4.6394,3.2712,0.0000
14258.0,4.6407,3.2717,0.0000
14259.0,4.6419,3.2722,0.0000
14260.0,4.6432,3.2726,0.0000
14261.0,4.6445,3.2731,0.0000
14262.0,4.6458,3.2735,0.0000
14263.0,4.6471,3.2740,0.0000
14264.0,4.6484,3.2745,0.0000
14265.0,4.6497,3.2749,0.0000
14266.0,4.6510,3.2754,0.0000
14267.0,4.6523,3.2759,0.0000
14268.0,4.6536,3.2763,0.0000
14269.0,4.6549,3.2768,0.0000
14270.0,4.6561,3.2773,0.0000
14271.0,4.6574,3.2777,0.0000
14272.0,4.6587,3.2782,0.0000
14273.0,4.6600,3.2787,0.0000
14274.0,4.6613,3.2791,0.0000
14275.0,4.6626,3.2796,0.0000
14276.0,4.6639,3.2801,0.0000
14277.0,4.6652,3.2805,0.0000
14278.0,4.6665,3.2810,0.0000
14279.0,4.6678,3.2815,0.0000
14280.0,4.6691,3.2819,0.0000
14281.0,4.6704,3.2824,0.0000
14282.0,4.6717,3.2829,0.0000
14283.0,4.6730,3.2833,0.0000
14284.0,4.6743,3.2838,0.0000
14285.0,4.6756,3.2843,0.0000
14286.0,4.6769,3.2847,0.0000
14287.0,4.6782,3.2852,0.0000
14288.0,4.6795,3.2857,0.0000
14289.0,4.6808,3.2861,0.0000
14290.0,4.6821,3.2866,0.0000
14291.0,4.6834,3.2871,0.0000
14292.0,4.6847,3.2876,0.0000
14293.0,4.6860,3.2880,0.0000
14294.0,4.6873,3.2885,0.0000
14295.0,4.6886,3.2890,0.0000
14296.0,4.6899,3.2894,0.0000
14297.0,4.6912,3.2899,0.0000
14298.0,4.6925,3.2904,0.0000
14299.0,4.6938,3.2909,0.0000
14300.0,4.6951,3.2913,0.0000
14301.0,4.6964,3.2918,0.0000
14302.0,4.6977,3.2923,0.0000
14303.0,4.6990,3.2928,0.0000
14304.0,4.7003,3.2932,0.0000
14305.0,4.7016,3.2937,0.0000
14306.0,4.7029,3.2942,0.0000
14307.0,4.7042,3.2947,0.0000
14308.0,4.7056,3.2951,0.0000
14309.0,4.7069,3.2956,0.0000
14310.0,4.7082,3.2961,0.0000
14311.0,4.7095,3.2966,0.0000
14312.0,4.7108,3.2970,0.0000
14313.0,4.7121,3.2975,0.0000
14314.0,4.7134,3.2980,0.0000
14315.0,4.7147,3.2985,0.0000
14316.0,4.7160,3.2989,0.0000
14317.0,4.7173,3.2994,0.0000
14318.0,4.7186,3.2999,0.0000
14319.0,4.7200,3.3004,0.0000
14320.0,4.7213,3.3008,0.0000
14321.0,4.7226,3.3013,0.0000
14322.0,4.7239,3.3018,0.0000
14323.0,4.7252,3.3023,0.0000
14324.0,4.7265,3.3028,0.0000
14325.0,4.7278,3.3032,0.0000
14326.0,4.7291,3.3037,0.0000
14327.0,4.7305,3.3042,0.0000
14328.0,4.7318,3.3047,0.0000
14329.0,4.7331,3.3052,0.0000
14330.0,4.7344,3.3056,0.0000
14331.0,4.7357,3.3061,0.0000
14332.0,4.7370,3.3066,0.0000
14333.0,4.7383,3.3071,0.0000
14334.0,4.7397,3.3076,0.0000
14335.0,4.7410,3.3080,0.0000
14336.0,4.7423,3.3085,0.0000
14337.0,4.7436,3.3090,0.0000
14338.0,4.7449,3.3095,0.0000
14339.0,4.7462,3.3100,0.0000
14340.0,4.7476,3.3105,0.0000
14341.0,4.7489,3.3109,0.0000
14342.0,4.7502,3.3114,0.0000
14343.0,4.7515,3.3119,0.0000
14344.0,4.7528,3.3124,0.0000
14345.0,4.7542,3.3129,0.0000
14346.0,4.7555,3.3134,0.0000
14347.0,4.7568,3.3139,0.0000
14348.0,4.7581,3.3143,0.0000
14349.0,4.7594,3.3148,0.0000
14350.0,4.7608,3.3153,0.0000
14351.0,4.7621,3.3158,0.0000
14352.0,4.7634,3.3163,0.0000
14353.0,4.7647,3.3168,0.0000
14354.0,4.7661,3.3173,0.0000
14355.0,4.7674,3.3177,0.0000
14356.0,4.7687,3.3182,0.0000
14357.0,4.7700,3.3187,0.0000
14358.0,4.7714,3.3192,0.0000
14359.0,4.7727,3.3197,0.0000
14360.0,4.7740,3.3202,0.0000
14361.0,4.7753,3.3207,0.0000
14362.0,4.7767,3.3212,0.0000
14363.0,4.7780,3.3216,0.0000
14364.0,4.7793,3.3221,0.0000
14365.0,4.7806,3.3226,0.0000
14366.0,4.7820,3.3231,0.0000
14367.0,4.7833,3.3236,0.0000
14368.0,4.7846,3.3241,0.0000
14369.0,4.7860,3.3246,0.0000
14370.0,4.7873,3.3251,0.0000
14371.0,4.7886,3.3256,0.0000
14372.0,4.7900,3.3261,0.0000
14373.0,4.7913,3.3265,0.0000
14374.0,4.7926,3.3270,0.0000
14375.0,4.7939,3.3275,0.0000
14376.0,4.7953,3.3280,0.0000
14377.0,4.7966,3.3285,0.0000
14378.0,4.7979,3.3290,0.0000
14379.0,4.7993,3.3295,0.0000
14380.0,4.8006,3.3300,0.0000
14381.0,4.8019,3.3305,0.0000
14382.0,4.8033,3.3310,0.0000
14383.0,4.8046,3.3315,0.0000
14384.0,4.8059,3.3320,0.0000
14385.0,4.8073,3.3325,0.0000
14386.0,4.8086,3.3330,0.0000
14387.0,4.8100,3.3335,0.0000
14388.0,4.8113,3.3340,0.0000
14389.0,4.8126,3.3344,0.0000
14390.0,4.8140,3.3349,0.0000
14391.0,4.8153,3.3354,0.0000
14392.0,4.8166,3.3359,0.0000
14393.0,4.8180,3.3364,0.0000
14394.0,4.8193,3.3369,0.0000
14395.0,4.8207,3.3374,0.0000
14396.0,4.8220,3.3379,0.0000
14397.0,4.8233,3.3384,0.0000
14398.0,4.8247,3.3389,0.0000
14399.0,4.8260,3.3394,0.0000
14400.0,4.8274,3.3399,0.0000
14401.0,4.8287,3.3404,0.0000
14402.0,4.8300,3.3409,0.0000
14403.0,4.8314,3.3414,0.0000
14404.0,4.8327,3.3419,0.0000
14405.0,4.8341,3.3424,0.0000
14406.0,4.8354,3.3429,0.0000
14407.0,4.8367,3.3434,0.0000
14408.0,4.8381,3.3439,0.0000
14409.0,4.8394,3.3444,0.0000
14410.0,4.8408,3.3449,0.0000
14411.0,4.8421,3.3454,0.0000
14412.0,4.8435,3.3459,0.0000
14413.0,4.8448,3.3464,0.0000
14414.0,4.8462,3.3469,0.0000
14415.0,4.8475,3.3474,0.0000
14416.0,4.8489,3.3479,0.0000
14417.0,4.8502,3.3484,0.0000
14418.0,4.8515,3.3489,0.0000
14419.0,4.8529,3.3494,0.0000
14420.0,4.8542,3.3499,0.0000
14421.0,4.8556,3.3504,0.0000
14422.0,4.8569,3.3510,0.0000
14423.0,4.8583,3.3515,0.0000
14424.0,4.8596,3.3520,0.0000
14425.0,4.8610,3.3525,0.0000
14426.0,4.8623,3.3530,0.0000
14427.0,4.8637,3.3535,0.0000
14428.0,4.8650,3.3540,0.0000
14429.0,4.8664,3.3545,0.0000
14430.0,4.8677,3.3550,0.0000
14431.0,4.8691,3.3555,0.0000
14432.0,4.8704,3.3560,0.0000
14433.0,4.8718,3.3565,0.0000
14434.0,4.8732,3.3570,0.0000
14435.0,4.8745,3.3575,0.0000
14436.0,4.8759,3.3580,0.0000
14437.0,4.8772,3.3585,0.0000
14438.0,4.8786,3.3591,0.0000
14439.0,4.8799,3.3596,0.0000
14440.0,4.8813,3.3601,0.0000
14441.0,4.8826,3.3606,0.0000
14442.0,4.8840,3.3611,0.0000
14443.0,4.8854,3.3616,0.0000
14444.0,4.8867,3.3621,0.0000
14445.0,4.8881,3.3626,0.0000
14446.0,4.8894,3.3631,0.0000
14447.0,4.8908,3.3636,0.0000
14448.0,4.8921,3.3642,0.0000
14449.0,4.8935,3.3647,0.0000
14450.0,4.8949,3.3652,0.0000
14451.0,4.8962,3.3657,0.0000
14452.0,4.8976,3.3662,0.0000
14453.0,4.8989,3.3667,0.0000
14454.0,4.9003,3.3672,0.0000
14455.0,4.9017,3.3677,0.0000
14456.0,4.9030,3.3682,0.0000
14457.0,4.9044,3.3688,0.0000
14458.0,4.9057,3.3693,0.0000
14459.0,4.9071,3.3698,0.0000
14460.0,4.9085,3.3703,0.0000
14461.0,4.9098,3.3708,0.0000
14462.0,4.9112,3.3713,0.0000
14463.0,4.9126,3.3718,0.0000
14464.0,4.9139,3.3724,0.0000
14465.0,4.9153,3.3729,0.0000
14466.0,4.9167,3.3734,0.0000
14467.0,4.9180,3.3739,0.0000
14468.0,4.9194,3.3744,0.0000
14469.0,4.9208,3.3749,0.0000
14470.0,4.9221,3.3755,0.0000
14471.0,4.9235,3.3760,0.0000
14472.0,4.9249,3.3765,0.0000
14473.0,4.9262,3.3770,0.0000
14474.0,4.9276,3.3775,0.0000
14475.0,4.9290,3.3780,0.0000
14476.0,4.9303,3.3786,0.0000
14477.0,4.9317,3.3791,0.0000
14478.0,4.9331,3.3796,0.0000
14479.0,4.9344,3.3801,0.0000
14480.0,4.9358,3.3806,0.0000
14481.0,4.9372,3.3812,0.0000
14482.0,4.9386,3.3817,0.0000
14483.0,4.9399,3.3822,0.0000
14484.0,4.9413,3.3827,0.0000
14485.0,4.9427,3.3832,0.0000
14486.0,4.9441,3.3838,0.0000
14487.0,4.9454,3.3843,0.0000
14488.0,4.9468,3.3848,0.0000
14489.0,4.9482,3.3853,0.0000
14490.0,4.9495,3.3858,0.0000
14491.0,4.9509,3.3864,0.0000
14492.0,4.9523,3.3869,0.0000
14493.0,4.9537,3.3874,0.0000
14494.0,4.9551,3.3879,0.0000
14495.0,4.9564,3.3885,0.0000
14496.0,4.9578,3.3890,0.0000
14497.0,4.9592,3.3895,0.0000
14498.0,4.9606,3.3900,0.0000
14499.0,4.9619,3.3906,0.0000
14500.0,4.9633,3.3911,0.0000
14501.0,4.9647,3.3916,0.0000
14502.0,4.9661,3.3921,0.0000
14503.0,4.9675,3.3927,0.0000
14504.0,4.9688,3.3932,0.0000
14505.0,4.9702,3.3937,0.0000
14506.0,4.9716,3.3942,0.0000
14507.0,4.9730,3.3948,0.0000
14508.0,4.9744,3.3953,0.0000
14509.0,4.9757,3.3958,0.0000
14510.0,4.9771,3.3963,0.0000
14511.0,4.9785,3.3969,0.0000
14512.0,4.9799,3.3974,0.0000
14513.0,4.9813,3.3979,0.0000
14514.0,4.9827,3.3984,0.0000
14515.0,4.9840,3.3990,0.0000
14516.0,4.9854,3.3995,0.0000
14517.0,4.9868,3.4000,0.0000
14518.0,4.9882,3.4006,0.0000
14519.0,4.9896,3.4011,0.0000
14520.0,4.9910,3.4016,0.0000
14521.0,4.9924,3.4022,0.0000
14522.0,4.9937,3.4027,0.0000
14523.0,4.9951,3.4032,0.0000
14524.0,4.9965,3.4037,0.0000
14525.0,4.9979,3.4043,0.0000
14526.0,4.9993,3.4048,0.0000
14527.0,5.0007,3.4053,0.0000
14528.0,5.0021,3.4059,0.0000
14529.0,5.0035,3.4064,0.0000
14530.0,5.0048,3.4069,0.0000
14531.0,5.0062,3.4075,0.0000
14532.0,5.0076,3.4080,0.0000
14533.0,5.0090,3.4085,0.0000
14534.0,5.0104,3.4091,0.0000
14535.0,5.0118,3.4096,0.0000
14536.0,5.0132,3.4101,0.0000
14537.0,5.0146,3.4107,0.0000
14538.0,5.0160,3.4112,0.0000
14539.0,5.0174,3.4117,0.0000
14540.0,5.0188,3.4123,0.0000
14541.0,5.0202,3.4128,0.0000
14542.0,5.0216,3.4133,0.0000
14543.0,5.0230,3.4139,0.0000
14544.0,5.0243,3.4144,0.0000
14545.0,5.0257,3.4150,0.0000
14546.0,5.0271,3.4155,0.0000
14547.0,5.0285,3.4160,0.0000
14548.0,5.0299,3.4166,0.0000
14549.0,5.0313,3.4171,0.0000
14550.0,5.0327,3.4176,0.0000
14551.0,5.0341,3.4182,0.0000
14552.0,5.0355,3.4187,0.0000
14553.0,5.0369,3.4193,0.0000
14554.0,5.0383,3.4198,0.0000
14555.0,5.0397,3.4203,0.0000
14556.0,5.0411,3.4209,0.0000
14557.0,5.0425,3.4214,0.0000
14558.0,5.0439,3.4219,0.0000
14559.0,5.0453,3.4225,0.0000
14560.0,5.0467,3.4230,0.0000
14561.0,5.0481,3.4236,0.0000
14562.0,5.0495,3.4241,0.0000
14563.0,5.0509,3.4246,0.0000
14564.0,5.0523,3.4252,0.0000
14565.0,5.0537,3.4257,0.0000
14566.0,5.0551,3.4263,0.0000
14567.0,5.0565,3.4268,0.0000
14568.0,5.0580,3.4274,0.0000
14569.0,5.0594,3.4279,0.0000
14570.0,5.0608,3.4284,0.0000
14571.0,5.0622,3.4290,0.0000
14572.0,5.0636,3.4295,0.0000
14573.0,5.0650,3.4301,0.0000
14574.0,5.0664,3.4306,0.0000
14575.0,5.0678,3.4312,0.0000
14576.0,5.0692,3.4317,0.0000
14577.0,5.0706,3.4323,0.0000
14578.0,5.0720,3.4328,0.0000
14579.0,5.0734,3.4333,0.0000
14580.0,5.0748,3.4339,0.0000
14581.0,5.0762,3.4344,0.0000
14582.0,5.0777,3.4350,0.0000
14583.0,5.0791,3.4355,0.0000
14584.0,5.0805,3.4361,0.0000
14585.0,5.0819,3.4366,0.0000
14586.0,5.0833,3.4372,0.0000
14587.0,5.0847,3.4377,0.0000
14588.0,5.0861,3.4383,0.0000
14589.0,5.0875,3.4388,0.0000
14590.0,5.0890,3.4394,0.0000
14591.0,5.0904,3.4399,0.0000
14592.0,5.0918,3.4405,0.0000
14593.0,5.0932,3.4410,0.0000
14594.0,5.0946,3.4416,0.0000
14595.0,5.0960,3.4421,0.0000
14596.0,5.0974,3.4427,0.0000
14597.0,5.0989,3.4432,0.0000
14598.0,5.1003,3.4438,0.0000
14599.0,5.1017,3.4443,0.0000
14600.0,5.1031,3.4449,0.0000
14601.0,5.1045,3.4454,0.0000
14602.0,5.1059,3.4460,0.0000
14603.0,5.1074,3.4465,0.0000
14604.0,5.1088,3.4471,0.0000
14605.0,5.1102,3.4476,0.0000
14606.0,5.1116,3.4482,0.0000
14607.0,5.1130,3.4487,0.0000
14608.0,5.1145,3.4493,0.0000
14609.0,5.1159,3.4498,0.0000
14610.0,5.1173,3.4504,0.0000
14611.0,5.1187,3.4509,0.0000
14612.0,5.1201,3.4515,0.0000
14613.0,5.1216,3.4520,0.0000
14614.0,5.1230,3.4526,0.0000
14615.0,5.1244,3.4531,0.0000
14616.0,5.1258,3.4537,0.0000
14617.0,5.1273,3.4543,0.0000
14618.0,5.1287,3.4548,0.0000
14619.0,5.1301,3.4554,0.0000
14620.0,5.1315,3.4559,0.0000
14621.0,5.1330,3.4565,0.0000
14622.0,5.1344,3.4570,0.0000
14623.0,5.1358,3.4576,0.0000
14624.0,5.1372,3.4582,0.0000
14625.0,5.1387,3.4587,0.0000
14626.0,5.1401,3.4593,0.0000
14627.0,5.1415,3.4598,0.0000
14628.0,5.1430,3.4604,0.0000
14629.0,5.1444,3.4609,0.0000
14630.0,5.1458,3.4615,0.0000
14631.0,5.1472,3.4621,0.0000
14632.0,5.1487,3.4626,0.0000
14633.0,5.1501,3.4632,0.0000
14634.0,5.1515,3.4637,0.0000
14635.0,5.1530,3.4643,0.0000
14636.0,5.1544,3.4649,0.0000
14637.0,5.1558,3.4654,0.0000
14638.0,5.1573,3.4660,0.0000
14639.0,5.1587,3.4665,0.0000
14640.0,5.1601,3.4671,0.0000
14641.0,5.1616,3.4677,0.0000
14642.0,5.1630,3.4682,0.0000
14643.0,5.1644,3.4688,0.0000
14644.0,5.1659,3.4694,0.0000
14645.0,5.1673,3.4699,0.0000
14646.0,5.1687,3.4705,0.0000
14647.0,5.1702,3.4710,0.0000
14648.0,5.1716,3.4716,0.0000
14649.0,5.1730,3.4722,0.0000
14650.0,5.1745,3.4727,0.0000
14651.0,5.1759,3.4733,0.0000
14652.0,5.1774,3.4739,0.0000
14653.0,5.1788,3.4744,0.0000
14654.0,5.1802,3.4750,0.0000
14655.0,5.1817,3.4756,0.0000
14656.0,5.1831,3.4761,0.0000
14657.0,5.1845,3.4767,0.0000
14658.0,5.1860,3.4773,0.0000
14659.0,5.1874,3.4778,0.0000
14660.0,5.1889,3.4784,0.0000
14661.0,5.1903,3.4790,0.0000
14662.0,5.1918,3.4795,0.0000
14663.0,5.1932,3.4801,0.0000
14664.0,5.1946,3.4807,0.0000
14665.0,5.1961,3.4812,0.0000
14666.0,5.1975,3.4818,0.0000
14667.0,5.1990,3.4824,0.0000
14668.0,5.2004,3.4829,0.0000
14669.0,5.2019,3.4835,0.0000
14670.0,5.2033,3.4841,0.0000
14671.0,5.2047,3.4846,0.0000
14672.0,5.2062,3.4852,0.0000
14673.0,5.2076,3.4858,0.0000
14674.0,5.2091,3.4864,0.0000
14675.0,5.2105,3.4869,0.0000
14676.0,5.2120,3.4875,0.0000
14677.0,5.2134,3.4881,0.0000
14678.0,5.2149,3.4886,0.0000
14679.0,5.2163,3.4892,0.0000
14680.0,5.2178,3.4898,0.0000
14681.0,5.2192,3.4904,0.0000
14682.0,5.2207,3.4909,0.0000
14683.0,5.2221,3.4915,0.0000
14684.0,5.2236,3.4921,0.0000
14685.0,5.2250,3.4927,0.0000
14686.0,5.2265,3.4932,0.0000
14687.0,5.2279,3.4938,0.0000
14688.0,5.2294,3.4944,0.0000
14689.0,5.2308,3.4949,0.0000
14690.0,5.2323,3.4955,0.0000
14691.0,5.2337,3.4961,0.0000
14692.0,5.2352,3.4967,0.0000
14693.0,5.2367,3.4973,0.0000
14694.0,5.2381,3.4978,0.0000
14695.0,5.2396,3.4984,0.0000
14696.0,5.2410,3.4990,0.0000
14697.0,5.2425,3.4996,0.0000
14698.0,5.2439,3.5001,0.0000
14699.0,5.2454,3.5007,0.0000
14700.0,5.2468,3.5013,0.0000
14701.0,5.2483,3.5019,0.0000
14702.0,5.2498,3.5024,0.0000
14703.0,5.2512,3.5030,0.0000
14704.0,5.2527,3.5036,0.0000
14705.0,5.2541,3.5042,0.0000
14706.0,5.2556,3.5048,0.0000
14707.0,5.2571,3.5053,0.0000
14708.0,5.2585,3.5059,0.0000
14709.0,5.2600,3.5065,0.0000
14710.0,5.2614,3.5071,0.0000
14711.0,5.2629,3.5077,0.0000
14712.0,5.2644,3.5082,0.0000
14713.0,5.2658,3.5088,0.0000
14714.0,5.2673,3.5094,0.0000
14715.0,5.2687,3.5100,0.0000
14716.0,5.2702,3.5106,0.0000
14717.0,5.2717,3.5112,0.0000
14718.0,5.2731,3.5117,0.0000
14719.0,5.2746,3.5123,0.0000
14720.0,5.2761,3.5129,0.0000
14721.0,5.2775,3.5135,0.0000
14722.0,5.2790,3.5141,0.0000
14723.0,5.2805,3.5146,0.0000
14724.0,5.2819,3.5152,0.0000
14725.0,5.2834,3.5158,0.0000
14726.0,5.2849,3.5164,0.0000
14727.0,5.2863,3.5170,0.0000
14728.0,5.2878,3.5176,0.0000
14729.0,5.2893,3.5182,0.0000
14730.0,5.2907,3.5187,0.0000
14731.0,5.2922,3.5193,0.0000
14732.0,5.2937,3.5199,0.0000
14733.0,5.2952,3.5205,0.0000
14734.0,5.2966,3.5211,0.0000
14735.0,5.2981,3.5217,0.0000
14736.0,5.2996,3.5223,0.0000
14737.0,5.3010,3.5229,0.0000
14738.0,5.3025,3.5234,0.0000
14739.0,5.3040,3.5240,0.0000
14740.0,5.3055,3.5246,0.0000
14741.0,5.3069,3.5252,0.0000
14742.0,5.3084,3.5258,0.0000
14743.0,5.3099,3.5264,0.0000
14744.0,5.3114,3.5270,0.0000
14745.0,5.3128,3.5276,0.0000
14746.0,5.3143,3.5282,0.0000
14747.0,5.3158,3.5287,0.0000
14748.0,5.3173,3.5293,0.0000
14749.0,5.3187,3.5299,0.0000
14750.0,5.3202,3.5305,0.0000
14751.0,5.3217,3.5311,0.0000
14752.0,5.3232,3.5317,0.0000
14753.0,5.3247,3.5323,0.0000
14754.0,5.3261,3.5329,0.0000
14755.0,5.3276,3.5335,0.0000
14756.0,5.3291,3.5341,0.0000
14757.0,5.3306,3.5347,0.0000
14758.0,5.3321,3.5353,0.0000
14759.0,5.3335,3.5358,0.0000
14760.0,5.3350,3.5364,0.0000
14761.0,5.3365,3.5370,0.0000
14762.0,5.3380,3.5376,0.0000
14763.0,5.3395,3.5382,0.0000
14764.0,5.3409,3.5388,0.0000
14765.0,5.3424,3.5394,0.0000
14766.0,5.3439,3.5400,0.0000
14767.0,5.3454,3.5406,0.0000
14768.0,5.3469,3.5412,0.0000
14769.0,5.3484,3.5418,0.0000
14770.0,5.3499,3.5424,0.0000
14771.0,5.3513,3.5430,0.0000
14772.0,5.3528,3.5436,0.0000
14773.0,5.3543,3.5442,0.0000
14774.0,5.3558,3.5448,0.0000
14775.0,5.3573,3.5454,0.0000
14776.0,5.3588,3.5460,0.0000
14777.0,5.3603,3.5466,0.0000
14778.0,5.3618,3.5472,0.0000
14779.0,5.3632,3.5478,0.0000
14780.0,5.3647,3.5484,0.0000
14781.0,5.3662,3.5490,0.0000
14782.0,5.3677,3.5496,0.0000
14783.0,5.3692,3.5502,0.0000
14784.0,5.3707,3.5508,0.0000
14785.0,5.3722,3.5514,0.0000
14786.0,5.3737,3.5520,0.0000
14787.0,5.3752,3.5526,0.0000
14788.0,5.3767,3.5532,0.0000
14789.0,5.3782,3.5538,0.0000
14790.0,5.3797,3.5544,0.0000
14791.0,5.3812,3.5550,0.0000
14792.0,5.3826,3.5556,0.0000
14793.0,5.3841,3.5562,0.0000
14794.0,5.3856,3.5568,0.0000
14795.0,5.3871,3.5574,0.0000
14796.0,5.3886,3.5580,0.0000
14797.0,5.3901,3.5586,0.0000
14798.0,5.3916,3.5592,0.0000
14799.0,5.3931,3.5598,0.0000
14800.0,5.3946,3.5604,0.0000
14801.0,5.3961,3.5610,0.0000
14802.0,5.3976,3.5616,0.0000
14803.0,5.3991,3.5622,0.0000
14804.0,5.4006,3.5628,0.0000
14805.0,5.4021,3.5635,0.0000
14806.0,5.4036,3.5641,0.0000
14807.0,5.4051,3.5647,0.0000
14808.0,5.4066,3.5653,0.0000
14809.0,5.4081,3.5659,0.0000
14810.0,5.4096,3.5665,0.0000
14811.0,5.4111,3.5671,0.0000
14812.0,5.4126,3.5677,0.0000
14813.0,5.4141,3.5683,0.0000
14814.0,5.4156,3.5689,0.0000
14815.0,5.4171,3.5695,0.0000
14816.0,5.4187,3.5701,0.0000
14817.0,5.4202,3.5708,0.0000
14818.0,5.4217,3.5714,0.0000
14819.0,5.4232,3.5720,0.0000
14820.0,5.4247,3.5726,0.0000
14821.0,5.4262,3.5732,0.0000
14822.0,5.4277,3.5738,0.0000
14823.0,5.4292,3.5744,0.0000
14824.0,5.4307,3.5750,0.0000
14825.0,5.4322,3.5756,0.0000
14826.0,5.4337,3.5762,0.0000
14827.0,5.4352,3.5769,0.0000
14828.0,5.4367,3.5775,0.0000
14829.0,5.4383,3.5781,0.0000
14830.0,5.4398,3.5787,0.0000
14831.0,5.4413,3.5793,0.0000
14832.0,5.4428,3.5799,0.0000
14833.0,5.4443,3.5805,0.0000
14834.0,5.4458,3.5812,0.0000
14835.0,5.4473,3.5818,0.0000
14836.0,5.4488,3.5824,0.0000
14837.0,5.4504,3.5830,0.0000
14838.0,5.4519,3.5836,0.0000
14839.0,5.4534,3.5842,0.0000
14840.0,5.4549,3.5848,0.0000
14841.0,5.4564,3.5855,0.0000
14842.0,5.4579,3.5861,0.0000
14843.0,5.4594,3.5867,0.0000
14844.0,5.4610,3.5873,0.0000
14845.0,5.4625,3.5879,0.0000
14846.0,5.4640,3.5885,0.0000
14847.0,5.4655,3.5892,0.0000
14848.0,5.4670,3.5898,0.0000
14849.0,5.4685,3.5904,0.0000
14850.0,5.4701,3.5910,0.0000
14851.0,5.4716,3.5916,0.0000
14852.0,5.4731,3.5923,0.0000
14853.0,5.4746,3.5929,0.0000
14854.0,5.4761,3.5935,0.0000
14855.0,5.4777,3.5941,0.0000
14856.0,5.4792,3.5947,0.0000
14857.0,5.4807,3.5954,0.0000
14858.0,5.4822,3.5960,0.0000
14859.0,5.4838,3.5966,0.0000
14860.0,5.4853,3.5972,0.0000
14861.0,5.4868,3.5978,0.0000
14862.0,5.4883,3.5985,0.0000
14863.0,5.4899,3.5991,0.0000
14864.0,5.4914,3.5997,0.0000
14865.0,5.4929,3.6003,0.0000
14866.0,5.4944,3.6010,0.0000
14867.0,5.4960,3.6016,0.0000
14868.0,5.4975,3.6022,0.0000
14869.0,5.4990,3.6028,0.0000
14870.0,5.5005,3.6035,0.0000
14871.0,5.5021,3.6041,0.0000
14872.0,5.5036,3.6047,0.0000
